question,answer,image_id
Cuál es el gran objeto blanco en la pared blanca y detrás de los escritorios y sillas verdes,pizarra,image298
Cuál es el gran objeto blanco en el lado derecho,inodoro,image730
De qué color es la puerta,blanco,image485
De qué color es el sillón,negro,image1226
Cuántos marcos hay en la pared,1,image888
Cuál es el objeto amarillo en la mesa marrón,banana,image852
Cuál es el objeto en el lado derecho del grifo y delante del espejo,botella_de_jabon,image702
Cuántas lámparas verdes hay en el escritorio,1,image585
De qué color son las paredes,morado,image93
Cuántas sillas marrones oscuras hay alrededor de la mesa marrón oscuro,6,image1408
De qué color son las sábanas,blanco,image1140
Cuántas computadoras portátiles hay,1,image376
Cuántas televisoras hay,1,image164
Cuál es el objeto grande detrás de la mesa grande y negra,chimenea,image1313
Cuántas plantas hay,2,image900
Cuál es el objeto más grande,cama,image914
Cuántos sillones negros hay,2,image1297
De qué color son las sábanas,rojo,image989
Cuántos marcos hay en la pared,3,image1017
Cuántas almohadas de ciruela hay en la alfombra marrón y al lado de la cama,1,image1063
De qué color son las paredes,azul,image1090
Cuál es el objeto grande en el lado izquierdo del gran tocador negro,tocador,image530
Cuántas televisoras hay,1,image169
Cuántos marcos hay en la pared,4,image1365
Cuántos papeles de baño hay,5,image704
Cuántas camas hay,1,image522
De qué color es la mesa,marrón,image1431
Cuál es el objeto delante del sofá gris,mesa,image1211
De qué color es la caja de pañuelos,morado,image501
Cuántas sillas hay,3,image901
Cuántas ventanas hay,2,image1390
De qué color es la silla giratoria,negro,image624
Cuántas almohadas moradas hay en la cama,1,image1196
de qué color es el televisor,negro,image402
De qué color es la toalla,blanco,image729
Cuál es el objeto blanco en el lado izquierdo del inodoro,cubo_de_basura,image497
Qué es el objeto marrón en la cama,manta,image1098
Cuántas puertas cerradas hay,2,image222
Cuál es el objeto blanco ext a la cepillo de pelo,secador_de_pelo,image720
Cuántos sillones hay,2,image1232
De qué color es el sofá,marrón,image1329
De qué color son los armarios,marrón,image796
De qué color son los armarios,marrón,image764
Cuántas camas hay,1,image950
Cuántas sillas negras hay delante de la pared blanca,2,image615
Qué es el objeto marrón en la cama,manta,image82
De qué color es el contenedor de basura,azul,image338
Cuántas almohadas hay en el sofá,1,image1267
De qué color es la mesa de té,marrón,image1275
Cuántos objetos hay en la pared y sobre las almohadas,1,image516
Cuántas sillas hay,1,image831
Cómo Manu silla azul están allí,8,image290
Cuál es el objeto en el escritorio marrón oscuro y detrás de la lámpara,monitor,image185
Cuántos objetos hay en el cajón,3,image1118
De qué color es la mesa,negro,image1273
Cuántas almohadas rojas hay en la cama junto a la almohada negra,2,image978
De qué color son las camas,blanco,image1128
Cuántas bolsas negras hay,1,image634
De qué color es la cama,marrón,image535
Cuál es el objeto verde en el lado derecho de la puerta marrón,cortina,image927
Qué está colgado en la pared cerca del contenedor de basura,extintor,image1
Cuántos contenedores hay,2,image1
Cuáles son los colores de los contenedores de basura,"negro, gris",image1
Cuántas botellas de líquido hay cerca del fregadero,5,image2
Cuántos papeles están pegados en la nevera,2,image2
Qué equipo es el más grande,refrigerador,image2
Qué hay en la caja de cartón,teléfono,image3
Qué hay al lado de la tijeras en la mesa,cinta,image3
Qué hay detrás de la cinta,libro,image3
Cuántas botellas de líquido hay en la mesa,10,image4
Qué hay delante de la mesa,silla,image4
Qué hay en el lado derecho del portátil,taza_de_café_plástico,image4
Cuál es el elemento más grande,mesa,image5
Cuál es el color del texto en la pizarra,verde,image5
Cuántos altavoces hay en la sala,3,image5
lo que está en el lado izquierdo de la pizarra,sillas_apiladas,image5
Cuántas sillas hay,8,image6
Cuál es el color del ordenador,negro,image6
Cuál es el color de las sillas,azul,image6
Cuántos monitores hay,3,image7
lo que está delante de la pantalla del proyector,escalera,image7
Cuántos hablantes hay,5,image7
Qué hay entre el monitor que está encendido y apagado,pantalla_verde,image7
Qué hay colgado en la pared por encima del teléfono,reloj,image8
Qué hay delante de la puerta cerrada,cubo_de_basura,image8
Cuál es el color de la pantalla,verde,image8
Qué hay delante de la pantalla,silla,image8
Cuántas puertas están abiertas,1,image8
Qué hay en la mesa blanca y marrón,botella_de_liquido,image9
Qué hay colgado en la pared,certificado_enmarcado,image9
Cuál es el color del cartel,marrón,image9
Cuántos carteles hay en el cartel,4,image9
Cuántas máquinas hay,3,image10
Cuáles son las máquinas en la mesa,"máquina_fax, impresora",image10
Cuál es el color del estante colocado sobre la mesa,blanco,image10
Qué hay en el lado izquierdo de la impresora,taza_bolígrafo,image11
Cuál es el color del soporte junto a la máquina de fax,azul,image11
Cuántos estantes hay llenos en el estante,19,image11
Cuántos papeles están pegados en la pared,7,image11
Cuál es el color de la caja que tiene NYU impreso en ella,blanco,image12
Cuántas puertas hay en la habitación,5,image12
De qué color es el armario que está cerca del contenedor de basura,gris,image12
De qué color es el contenedor de basura,azul,image12
Cuál es el color del monitor del ordenador,blanco,image13
Cuántas fotos están pegadas a lo largo del reloj,5,image13
Cuántas plantas hay,1,image14
Qué hay colgado en la pared,imagen,image14
Qué hay delante de la planta,sofá,image14
Cuántos papeles están pegados en la pared,1,image14
Cuál es el equipo de seguridad que está en la pared,extintor,image15
Cuál es el objeto que se ve en el punto más lejano recta,sofá,image15
Cuál es el color de la alfombra,gris,image15
Qué está colgado en la pared del lado derecho,imagen,image15
Qué contienen las estanterías,"libros, archivo",image16
Cuál es el color de la mesa,marrón,image17
Qué hay en el lado de la mesa,escalera,image17
Qué hay entre el estante y el dibujo blanco,caja_de_plástico,image17
Cuál es el color del tablero en la pared detrás de la escalera,rojo,image18
lo que está colocado en diagonal delante de la escalera,mesa,image18
Cuántos objetos rojos son visibles,5,image18
Qué hay en la pared,pantalla_proyector,image19
Lo que está suspendido del techo,proyector,image19
Cuántas sillas hay alrededor de la mesa,6,image19
Qué hay cerca de la pared,sillas_apiladas,image19
Cuál es el color de la silla cerca de las sillas apiladas,rojo,image19
Cuál es el objeto más grande,mesa,image20
Cuántas mesas hay,3,image20
Qué está pegado en la pared derecha,papel,image20
Qué hay en la mesa,botella_de_liquido,image21
Qué está funcionando sobre el reloj de pared,cables,image21
Qué está colgando en diagonal detrás del dispensador de agua,teléfono,image21
Cuántos carteles tiene el cartel,6,image21
Qué es el lado derecho del teléfono,papel,image21
Qué es el lado izquierdo de la mesa,silla,image21
Qué hay detrás del pegamento,botella_de_liquido,image22
Qué queda de la mesa,cubo_de_basura,image22
Qué hay en la silla,chaqueta,image23
Cuántas fotos enmarcadas hay,1,image23
Qué hay a la izquierda del cartel,perchero,image23
Cuántas notas adhesivas hay en el cartel,2,image23
Cuántos estantes hay en la pared,3,image24
Cuántas puertas hay en el armario,4,image24
Qué hay en la mesa marrón,impresora,image24
Cuáles son las máquinas,"impresora, máquina_fax",image24
Cuántos cables se pueden ver,6,image25
Cuántas pilas de papel hay en la mesa,2,image25
lo que está delante de las persianas,pantalla_proyector,image26
lo que está en la pared izquierda de la pantalla del proyector,pizarra,image26
Cuántas persianas hay,1,image26
Qué hay detrás de la caja negra en la mesa,perfume,image27
Cuántas persianas están visibles,2,image27
lo que está por encima de la pantalla del proyector,techo,image27
Cuántas patas de las sillas son visibles,2,image28
Qué hay delante de la pizarra,cubo_de_basura,image28
Cuántos contenedores de basura hay,2,image28
Cuántas puertas están abiertas,1,image29
Qué hay al lado del ratón,papel,image29
Qué hay detrás del teclado,ratón,image29
Qué queda a la izquierda de la mayoría de la CPU,cables,image29
Qué hay delante de la mesa,silla,image30
Qué hay detrás de la CPU derecha,dispensador_de_agua,image30
Qué hay detrás del teléfono,monitor,image30
Cuál es el objeto más delgado de la mesa,cables,image30
Qué es lo correcto para la pizarra,monitor,image31
Cuántos mangos de la silla frente a la pizarra es visible,1,image31
Cuántas sillas hay en total,2,image31
Cuántos botones hay en el monitor,2,image32
Qué hay en el lado derecho de la mesa,"caja_de_cables, cables",image32
Cuál es el color de los marcadores en la pizarra,"rojo, negro",image33
Qué hay delante de la pizarra,silla,image33
Qué hay encima de las estanterías,luz,image34
Cuántos estantes hay debajo de la luz,2,image34
Qué es la máquina de color blanco,impresora,image34
Qué hay delante del armario,"silla, cartón",image34
lo que rodea la mesa circular,"sofá, sofá, silla",image35
Cuáles son los objetos circulares visibles,reloj_de_mesa,image35
Qué queda de la máquina copiadora,cubo_de_basura,image35
Cuántos artículos hay en el cartel,8,image36
De qué color es el sofá,rojo,image36
Cuántas patas del sofá es visible,3,image36
Qué son los objetos cilíndricos en la pared,"bombilla, bombilla",image37
Cuál es el color que está dominando en el cartel,amarillo,image37
Cuántas puertas hay en total,4,image37
Qué hay entre las máquinas,engrapadora,image38
Qué hay detrás de la grapadora,papel,image38
Cuál es el color que está dominando,rojo,image39
Qué hay en la mesa,teléfono,image39
Las sillas están rodeando qué objeto,mesa,image39
Cuántas tomas de enchufe son visibles,4,image39
Cuál es el objeto más grande,persianas,image40
Cuál es el objeto más grande de la mesa redonda,rollo_de_tejido,image40
Cuántos cables hay,3,image40
Qué hay en el lado izquierdo de la pantalla verde,silla,image41
Cuántas sillas hay,3,image41
Cuáles son los colores identificables en la pizarra,"azul, negro, verde",image42
Cuántas botellas de líquido se ven,1,image42
Cuál es el color de los cables que corren,"negro, blanco",image42
Cuántas personas hay en la imagen enmarcada,3,image43
Qué es el lado izquierdo del sofá,mesa,image43
Cuál es el objeto negro más grande,sofá,image43
Cuántas puertas tiene el armario,2,image44
Cuál es el color del cepillo para el cabello,rosa,image44
Cuál es el lado derecho del grifo,botella_de_liquido,image44
Cuántas fotos enmarcadas hay,2,image44
Qué hay entre el inodoro y el armario,botella_de_liquido,image45
Cuáles son los colores de la alfombra,amarillo_azul,image45
Cuántos cepillos de dientes hay,2,image45
Qué hay en la bolsa roja,brocha_de_maquillaje,image45
Cuál es el lado derecho del grifo,taza,image46
Qué hay en el lado izquierdo de la cuenca de lavado,botella_de_liquido,image46
Cuál es el lado derecho de la copa,toalla,image46
Qué hay detrás de la copa,botella_de_jabon,image46
Qué es el lado izquierdo de la cortina,toalla,image47
Qué hay entre el inodoro y el armario,rollo_de_tejido,image47
Cuántas botellas hay,2,image48
Qué hay entre el grifo y el estante,barra_de_jabón,image48
Cuál es el color de la bañera,blanco,image48
Cuántos cepillos de dientes hay,3,image49
Qué hay delante de la taza del cepillo de dientes,pasta_dental,image49
Cuántas puertas hay en el armario debajo del lavabo,2,image49
Cuántas luces hay,2,image50
Cuál es el objeto más pequeño del sofá,libro,image50
Cuál es el objeto más grande que está colgado en la pared,imagen,image50
Qué hay detrás de la lámpara más izquierda,persianas,image50
lo que se llena predominantemente en el estante,libros,image51
Cuántos sofás hay,2,image51
Cuántas fotos hay,4,image51
Cuántos estantes de libros hay,3,image52
Qué hay entre los candeleros y la lámpara,banana,image52
Qué hay debajo de la mesa negra,"taburete, taburete",image52
Qué hay debajo del soporte de cartas,cubo_de_basura,image53
Cuál es el objeto más cercano a la puerta,"zapato, decoración_de_pared",image53
Cuál es el color del piso,marrón,image53
Cuántos objetos rectangulares grandes hay en la mesa,5,image54
Cuántas sillas rodean la mesa,6,image54
Qué hay colgado en la pared,"imagen, imagen",image54
Cuál es el lado derecho del portátil,libro,image54
Qué es el lado derecho del libro,silla,image54
Qué es el objeto gris redondo,pelota_de_ejercicio,image55
Cuál es el lado izquierdo de la pelota de ejercicio,lámpara,image55
Qué es el lado izquierdo de la cama,mesita_de_noche,image56
Qué hay en el puesto de noche,caja_de_pañuelos,image56
Cuál es el lado derecho de la cama,persianas,image56
Cuántas puertas tiene el puesto de noche,3,image56
Qué son los aparatos electrónicos en la imagen,"computadora_portátil, impresora",image57
Qué hay delante del portátil,botella_de_perfume,image57
lo que está en el lado derecho del punto de enchufe,frasco,image57
Qué hay en la pared,imagen,image58
Cuál es el objeto más grande,cama,image58
Cuántas almohadas hay,2,image58
